user_id,age,country,signup_days_ago,premium_user
6279,66,India,464,0
6280,31,India,158,0
6281,44,Australia,571,1
6282,34,India,671,0
6283,37,UK,773,1
6284,28,India,96,0
6285,43,India,869,0
6286,67,India,2,0
6287,30,India,24,0
6288,55,Canada,506,1
6289,62,UK,887,1
6290,53,India,514,0
6291,35,USA,177,0
6292,32,USA,913,0
6293,23,USA,349,1
6294,66,Australia,64,0
6295,59,Australia,330,0
6296,61,Germany,17,0
6297,69,Canada,444,0
6298,44,USA,832,0
6299,51,Canada,351,0
6300,55,USA,960,1
6301,62,Germany,588,0
6302,27,UK,401,0
6303,56,Canada,425,0
6304,32,UK,991,0
6305,21,Germany,292,0
6306,61,Canada,505,0
6307,34,UK,39,1
6308,68,Germany,609,1
6309,43,India,750,1
6310,50,Canada,769,0
6311,54,UK,770,1
6312,22,Germany,986,0
6313,64,India,781,0
6314,19,Canada,827,0
6315,44,India,498,1
6316,30,USA,236,1
6317,32,Canada,814,0
6318,39,Germany,744,1
6319,30,Germany,648,0
6320,39,Canada,110,1
6321,44,USA,936,1
6322,47,Canada,702,0
6323,52,UK,722,1
6324,44,Germany,505,1
6325,49,Australia,648,1
6326,38,India,658,0
6327,59,Germany,410,0
6328,49,USA,743,0
6329,56,Australia,491,0
6330,32,Canada,18,1
6331,28,Germany,672,0
6332,50,UK,424,0
6333,52,Australia,837,0
6334,64,USA,334,0
6335,41,USA,17,0
6336,29,Australia,656,0
6337,51,India,604,0
6338,28,Germany,205,1
6339,42,Canada,103,0
6340,18,USA,117,0
6341,53,UK,82,0
6342,20,UK,238,0
6343,65,Canada,979,0
6344,31,UK,67,1
6345,61,India,478,0
6346,63,Canada,403,0
6347,36,UK,329,1
6348,54,India,946,0
6349,24,UK,393,0
6350,66,Germany,204,1
6351,57,Canada,533,1
6352,20,UK,194,0
6353,58,UK,872,0
6354,49,India,706,0
6355,19,Germany,930,1
6356,56,Germany,556,0
6357,53,India,531,0
6358,37,Germany,917,0
6359,42,Australia,735,0
6360,25,UK,531,1
6361,45,UK,576,0
6362,33,Germany,563,1
6363,65,UK,522,0
6364,56,Germany,100,0
6365,53,India,403,0
6366,36,Canada,332,1
6367,42,India,740,0
6368,59,Canada,885,0
6369,22,Australia,81,0
6370,64,India,277,1
6371,67,USA,506,0
6372,67,Australia,720,0
6373,18,UK,697,0
6374,60,India,180,0
6375,40,Canada,897,1
6376,20,Germany,898,0
6377,34,Germany,92,1
6378,32,India,662,1
6379,54,India,160,0
6380,36,Australia,668,0
6381,27,India,468,0
6382,31,Germany,854,0
6383,61,USA,843,1
6384,34,India,466,0
6385,37,Germany,166,1
6386,33,Germany,691,0
6387,68,India,587,0
6388,29,Australia,251,0
6389,19,Canada,764,0
6390,69,Canada,408,1
6391,63,Australia,482,1
6392,31,UK,978,0
6393,37,Germany,290,1
6394,65,UK,971,0
6395,55,UK,172,1
6396,29,Canada,798,0
6397,18,Canada,681,0
6398,23,USA,843,0
6399,46,Germany,763,0
6400,46,USA,294,0
6401,25,Australia,249,1
6402,36,India,703,1
6403,62,USA,287,0
6404,19,India,291,0
6405,33,UK,184,1
6406,67,Germany,981,1
6407,29,Australia,289,0
6408,66,USA,21,0
6409,56,Germany,233,0
6410,59,Australia,960,0
6411,43,UK,839,1
6412,43,UK,600,0
6413,65,UK,332,1
6414,26,UK,771,0
6415,48,Canada,432,1
6416,21,Canada,724,0
6417,33,UK,202,0
6418,46,UK,133,0
6419,62,USA,847,0
6420,32,Germany,747,0
6421,19,USA,748,0
6422,51,UK,561,0
6423,45,Australia,560,0
6424,27,Canada,945,0
6425,26,India,984,1
6426,46,Canada,956,0
6427,65,Canada,279,0
6428,60,Australia,519,0
6429,62,Australia,324,0
6430,59,Canada,458,1
6431,51,India,922,0
6432,54,UK,520,1
6433,24,UK,391,1
6434,31,UK,913,1
6435,39,Australia,558,0
6436,45,Canada,493,0
6437,68,Germany,666,0
6438,34,Australia,384,0
6439,56,Germany,978,0
6440,67,USA,535,0
6441,41,Germany,925,0
6442,25,Canada,154,1
6443,18,UK,156,0
6444,64,Germany,238,0
6445,51,Australia,699,0
6446,66,India,261,0
6447,32,India,655,1
6448,22,Australia,476,1
6449,60,UK,454,0
6450,19,Germany,767,1
6451,39,Australia,585,0
6452,47,Canada,272,0
6453,64,Canada,884,0
6454,26,Germany,321,0
6455,25,USA,251,1
6456,35,USA,859,0
6457,66,India,800,1
6458,62,UK,438,0
6459,38,India,814,0
6460,54,UK,912,1
6461,63,UK,974,0
6462,42,Australia,573,0
6463,52,UK,593,1
6464,62,Australia,374,1
6465,64,UK,463,0
6466,19,Canada,427,0
6467,48,Australia,421,0
6468,24,Germany,736,0
6469,55,UK,692,0
6470,30,Germany,216,0
6471,60,UK,978,0
6472,51,Australia,499,1
6473,60,Canada,242,0
6474,67,Canada,766,0
6475,68,Germany,400,0
6476,32,Germany,125,1
6477,58,India,226,1
6478,59,India,518,1
6479,57,USA,296,0
6480,29,India,135,0
6481,66,Australia,4,1
6482,20,India,652,0
6483,60,Australia,818,0
6484,25,UK,544,0
6485,34,Australia,290,1
6486,55,Australia,234,0
6487,35,Australia,562,1
6488,56,USA,545,1
6489,42,India,997,1
6490,38,India,827,0
6491,48,Germany,748,1
6492,19,USA,375,1
6493,45,USA,269,1
6494,69,USA,374,1
6495,19,Germany,802,1
6496,42,Canada,368,1
6497,32,USA,268,1
6498,48,USA,334,0
6499,65,Germany,555,0
6500,25,Canada,688,0
6501,33,USA,595,0
6502,33,USA,287,0
6503,45,UK,516,0
6504,62,Canada,18,0
6505,47,India,932,0
6506,46,USA,656,0
6507,64,Australia,450,0
6508,63,Germany,227,0
6509,53,UK,254,1
6510,40,India,444,0
6511,63,India,49,0
6512,40,Australia,880,0
6513,49,UK,979,0
6514,20,Germany,316,1
6515,32,Australia,657,0
6516,24,India,723,1
6517,22,India,58,0
6518,65,Canada,48,1
6519,64,India,839,1
6520,28,USA,330,0
6521,58,USA,865,0
6522,57,Australia,995,0
6523,53,UK,987,1
6524,22,UK,703,1
6525,27,Germany,120,0
6526,57,Germany,909,0
6527,29,Canada,128,0
6528,39,UK,104,0
6529,18,Canada,758,1
6530,60,Germany,621,0
6531,18,India,11,0
6532,57,Australia,214,0
6533,68,Canada,556,0
6534,48,India,8,0
6535,65,Canada,273,0
6536,27,Canada,212,0
6537,43,Germany,221,1
6538,44,Australia,25,1
6539,51,Australia,720,0
6540,40,Australia,907,0
6541,35,Canada,559,0
6542,46,Germany,699,0
6543,41,Canada,413,1
6544,43,Australia,232,0
6545,42,Australia,256,0
6546,19,Canada,979,1
6547,44,UK,950,0
6548,69,UK,561,0
6549,22,Germany,934,1
6550,38,Canada,53,0
6551,65,India,662,0
6552,66,USA,143,0
6553,27,Germany,486,0
6554,65,UK,543,0
6555,45,UK,671,0
6556,40,Germany,272,0
6557,19,UK,806,0
6558,51,India,883,0
6559,42,UK,100,0
6560,35,USA,589,0
6561,44,USA,866,0
6562,30,Canada,798,0
6563,31,India,653,0
6564,25,UK,562,0
6565,66,UK,80,1
6566,68,Germany,667,1
6567,46,Canada,712,1
6568,58,USA,787,0
6569,38,Australia,601,0
6570,40,Germany,459,0
6571,42,Germany,90,0
6572,29,UK,160,1
6573,21,USA,399,1
6574,44,Germany,709,0
6575,45,UK,419,0
6576,51,Canada,447,1
6577,58,India,371,0
6578,39,USA,367,0
6579,60,Canada,590,0
6580,27,UK,216,0
6581,25,India,864,0
6582,40,Germany,985,0
6583,24,Canada,47,0
6584,18,Germany,381,0
6585,45,Germany,934,0
6586,53,India,501,1
6587,21,India,901,0
6588,42,Australia,10,0
6589,20,Australia,987,0
6590,57,Australia,890,0
6591,40,Germany,991,1
6592,29,Germany,483,1
6593,62,India,111,1
6594,55,UK,297,0
6595,26,USA,791,1
6596,24,Germany,671,1
6597,47,Australia,162,1
6598,22,India,133,0
6599,68,Canada,678,0
6600,59,Canada,279,0
6601,47,Australia,835,0
6602,59,Australia,899,0
6603,36,UK,170,0
6604,65,UK,769,1
6605,22,Australia,827,0
6606,51,Australia,101,0
6607,59,Canada,29,0
6608,26,UK,254,0
6609,21,Germany,749,0
6610,66,India,535,0
6611,64,USA,136,0
6612,62,India,609,0
6613,39,India,133,0
6614,38,UK,126,0
6615,67,USA,647,1
6616,67,Australia,60,0
6617,69,Germany,391,1
6618,67,Canada,600,0
6619,18,Germany,694,0
6620,61,UK,959,0
6621,38,Australia,472,0
6622,64,Canada,948,0
6623,52,Germany,916,0
6624,37,India,30,0
6625,41,UK,984,1
6626,47,USA,602,0
6627,55,India,925,0
6628,62,USA,401,0
6629,22,Canada,604,1
6630,34,USA,50,0
6631,57,India,492,0
6632,28,USA,268,1
6633,25,UK,449,0
6634,19,UK,590,0
6635,19,India,708,0
6636,27,Australia,643,1
6637,40,Germany,773,0
6638,27,Australia,683,0
6639,38,USA,380,0
6640,38,India,420,0
6641,55,USA,17,0
6642,62,India,502,0
6643,28,USA,61,0
6644,50,Germany,299,0
6645,52,India,549,0
6646,53,UK,23,1
6647,56,Germany,730,0
6648,32,UK,933,0
6649,39,Germany,721,0
6650,31,UK,590,0
6651,51,Germany,858,0
6652,39,Australia,336,0
6653,55,USA,920,0
6654,23,UK,708,1
6655,43,USA,613,0
6656,28,India,806,0
6657,36,USA,427,0
6658,43,UK,568,0
6659,48,Germany,211,1
6660,41,USA,58,0
6661,21,Canada,778,1
6662,36,Germany,271,0
6663,59,India,319,0
6664,69,India,184,0
6665,68,UK,145,1
6666,19,Germany,435,1
6667,27,USA,293,0
6668,22,USA,56,1
6669,53,Australia,927,0
6670,68,India,201,1
6671,32,Germany,656,0
6672,47,Germany,821,0
6673,69,India,516,0
6674,55,Australia,377,0
6675,47,USA,615,0
6676,52,India,472,1
6677,62,Germany,276,0
6678,56,Australia,689,0
6679,53,USA,171,1
6680,60,Canada,355,0
6681,53,Australia,462,0
6682,62,India,301,0
6683,48,Germany,529,0
6684,39,Germany,663,0
6685,31,Australia,140,0
6686,63,UK,691,1
6687,35,UK,875,0
6688,58,India,940,1
6689,64,Australia,875,0
6690,20,Australia,723,0
6691,28,USA,509,0
6692,66,Australia,55,0
6693,56,Canada,697,0
6694,51,Canada,113,0
6695,55,USA,283,0
6696,48,UK,155,0
6697,64,Germany,649,1
6698,53,Australia,266,1
6699,62,UK,679,1
6700,32,India,716,1
6701,26,UK,931,0
6702,21,USA,826,0
6703,24,Australia,906,1
6704,52,India,639,0
6705,46,USA,376,1
6706,64,India,936,0
6707,23,Australia,252,0
6708,62,Germany,409,0
6709,40,UK,240,0
6710,53,USA,561,1
6711,40,India,251,1
6712,44,UK,589,1
6713,49,Canada,666,0
6714,39,USA,397,0
6715,24,Germany,1,0
6716,31,India,251,0
6717,60,USA,760,0
6718,34,USA,964,1
6719,56,Canada,1,0
6720,41,Australia,482,1
6721,32,Germany,465,1
6722,26,Australia,959,1
6723,64,Canada,167,0
6724,18,India,910,0
6725,65,UK,842,0
6726,20,USA,433,1
6727,44,India,115,0
6728,39,India,530,0
6729,64,Germany,269,0
6730,25,USA,299,0
6731,27,Australia,503,0
6732,29,Canada,649,0
6733,65,UK,18,0
6734,57,Australia,983,1
6735,37,USA,531,0
6736,43,USA,74,0
6737,69,UK,686,1
6738,46,Australia,164,1
6739,47,India,126,0
6740,30,Australia,664,0
6741,48,Canada,859,0
6742,61,USA,383,0
6743,32,India,451,1
6744,55,Germany,929,0
6745,25,India,218,1
6746,65,UK,404,1
6747,36,Canada,952,1
6748,41,Australia,10,0
6749,51,UK,164,0
6750,53,Germany,656,0
6751,24,Australia,175,0
6752,60,India,339,0
6753,18,USA,419,1
6754,29,Australia,204,1
6755,36,Germany,447,1
6756,66,UK,624,0
6757,59,Australia,822,0
6758,68,India,416,1
6759,48,UK,636,0
6760,49,USA,958,1
6761,60,Germany,632,0
6762,55,Australia,926,0
6763,62,Germany,66,1
6764,37,Canada,549,0
6765,66,UK,787,0
6766,24,Canada,133,0
6767,41,Australia,176,1
6768,28,Germany,201,0
6769,58,India,3,0
6770,68,Canada,980,1
6771,24,India,764,0
6772,42,Canada,109,0
6773,41,UK,552,0
6774,65,UK,295,0
6775,29,Australia,721,0
6776,34,Germany,258,1
6777,28,UK,501,0
6778,57,Canada,89,0
6779,63,Canada,336,0
6780,29,India,553,0
6781,40,USA,469,0
6782,68,Canada,112,1
6783,43,India,229,1
6784,27,Germany,135,1
6785,63,UK,527,0
6786,63,UK,602,0
6787,61,Canada,732,0
6788,55,UK,524,0
6789,57,Germany,624,0
6790,56,USA,716,0
6791,31,Australia,286,0
6792,60,Canada,688,0
6793,60,Germany,242,0
6794,21,Australia,498,1
6795,53,India,447,1
6796,59,USA,950,0
6797,33,Canada,474,0
6798,56,UK,275,1
6799,49,Canada,177,0
6800,23,India,27,1
6801,48,UK,268,0
6802,19,Australia,133,0
6803,63,USA,82,1
6804,39,Australia,328,1
6805,24,Canada,542,0
6806,44,Germany,784,0
6807,46,India,559,1
6808,39,Canada,974,1
6809,52,Australia,472,0
6810,23,Germany,700,0
6811,51,Canada,301,1
6812,32,India,421,0
6813,49,Canada,853,0
6814,51,UK,736,0
6815,69,UK,535,0
6816,60,Germany,297,0
6817,50,Australia,281,0
6818,57,UK,597,1
6819,65,USA,870,0
6820,36,USA,859,1
6821,22,Canada,985,1
6822,47,Australia,484,0
6823,33,USA,768,1
6824,38,USA,799,0
6825,48,India,793,0
6826,18,India,318,1
6827,25,USA,531,1
6828,64,India,489,1
6829,55,USA,553,0
6830,69,Germany,706,1
6831,45,India,737,0
6832,57,USA,773,1
6833,38,USA,662,1
6834,28,Canada,44,0
6835,30,Australia,374,0
6836,20,Germany,525,0
6837,28,Australia,651,1
6838,38,Germany,903,0
6839,31,Canada,703,1
6840,28,Canada,205,0
6841,26,Australia,77,0
6842,47,Canada,425,1
6843,64,UK,135,0
6844,65,USA,255,0
6845,33,UK,499,0
6846,63,India,443,0
6847,41,Canada,579,0
6848,18,Australia,290,1
6849,29,USA,266,0
6850,61,USA,886,0
6851,40,India,262,0
6852,41,Australia,213,1
6853,48,Germany,623,0
6854,47,USA,952,0
6855,29,Germany,931,1
6856,57,Australia,601,0
6857,63,USA,464,1
6858,21,UK,413,1
6859,45,Canada,256,0
6860,25,Australia,831,0
6861,30,Germany,923,0
6862,30,UK,982,0
6863,28,Australia,103,0
6864,39,USA,484,0
6865,49,Canada,270,0
6866,46,UK,134,0
6867,21,Canada,651,1
6868,27,USA,375,0
6869,52,Australia,207,1
6870,67,USA,443,1
6871,46,UK,408,1
6872,52,USA,225,0
6873,33,India,585,0
6874,48,Canada,64,0
6875,40,USA,710,1
6876,24,USA,248,0
6877,59,Australia,971,0
6878,69,India,308,1
6879,44,Canada,140,0
6880,33,Germany,702,0
6881,52,India,60,0
6882,30,India,76,0
6883,19,Canada,417,0
6884,58,Australia,889,0
6885,66,India,800,0
6886,32,Canada,215,0
6887,38,Australia,694,0
6888,30,India,551,1
6889,63,Canada,619,0
6890,34,Australia,792,0
6891,51,Canada,691,0
6892,27,Germany,886,0
6893,54,Australia,7,0
6894,33,USA,286,0
6895,49,Australia,784,0
6896,39,Canada,960,0
6897,57,UK,293,0
6898,60,Australia,468,0
6899,32,Germany,760,0
6900,26,Australia,321,1
6901,37,Australia,631,0
6902,27,Germany,880,0
6903,33,USA,868,0
6904,48,India,322,0
6905,45,India,252,0
6906,18,Canada,239,0
6907,33,Germany,941,0
6908,19,Canada,180,0
6909,56,UK,215,0
6910,59,Australia,769,0
6911,27,India,142,1
6912,40,Canada,171,0
6913,53,Canada,411,1
6914,56,Germany,691,0
6915,24,UK,716,0
6916,64,UK,133,0
6917,53,Canada,71,0
6918,63,UK,224,0
6919,29,UK,74,0
6920,26,Germany,102,0
6921,18,Australia,193,0
6922,37,Germany,241,0
6923,61,Australia,195,1
6924,60,UK,637,1
6925,25,Canada,989,0
6926,41,India,302,0
6927,34,Canada,32,1
6928,41,Canada,759,0
6929,46,India,48,0
6930,51,Germany,272,0
6931,25,Canada,797,0
6932,42,Australia,746,0
6933,20,UK,606,0
6934,51,UK,160,1
6935,26,Germany,450,0
6936,24,Germany,622,1
6937,49,Germany,119,0
6938,55,USA,878,0
6939,58,Australia,749,0
6940,27,USA,874,0
6941,25,UK,367,0
6942,36,Canada,576,1
6943,68,USA,137,0
6944,34,Canada,744,0
6945,32,India,964,1
6946,33,UK,474,1
6947,40,USA,333,0
6948,44,UK,948,0
6949,36,India,935,0
6950,31,India,607,0
6951,63,UK,52,1
6952,31,USA,713,0
6953,24,Australia,796,1
6954,63,UK,505,0
6955,34,Canada,315,1
6956,30,Canada,978,1
6957,54,Canada,609,0
6958,25,Canada,35,0
6959,29,Canada,854,1
6960,34,India,574,0
6961,26,USA,333,1
6962,69,USA,279,0
6963,21,Germany,533,0
6964,24,UK,272,0
6965,40,India,31,1
6966,23,India,883,1
6967,65,UK,924,0
6968,30,UK,481,0
6969,54,Canada,992,0
6970,33,India,728,0
6971,31,India,395,0
6972,51,UK,700,0
6973,56,UK,300,0
6974,33,USA,562,0
6975,45,Canada,324,0
6976,29,Germany,528,1
6977,66,Canada,164,0
6978,43,India,312,0
6979,39,Australia,888,0
6980,34,USA,177,0
6981,24,Australia,767,0
6982,37,UK,478,0
6983,48,Germany,506,1
6984,19,India,496,1
6985,32,Germany,273,0
6986,24,Australia,368,0
6987,50,Australia,310,1
6988,33,Canada,741,0
6989,64,USA,48,1
6990,68,Canada,832,1
6991,58,Australia,456,0
6992,22,UK,657,0
6993,56,USA,809,1
6994,34,Australia,675,0
6995,62,Canada,688,0
6996,27,Germany,658,0
6997,33,USA,754,1
6998,47,USA,19,1
6999,40,UK,968,0
7000,43,UK,761,0
7001,56,Germany,417,0
7002,46,Germany,532,0
7003,27,USA,396,0
7004,42,India,153,0
7005,21,Australia,393,1
7006,43,Australia,847,0
7007,24,Canada,160,0
7008,69,USA,639,0
7009,31,Australia,525,0
7010,61,Australia,993,1
7011,47,Germany,400,0
7012,19,USA,530,0
7013,41,UK,358,0
7014,46,Canada,726,0
7015,60,USA,311,1
7016,51,UK,34,0
7017,21,Canada,998,0
7018,69,Canada,366,0
7019,32,India,583,1
7020,46,UK,919,0
7021,32,Canada,609,1
7022,37,Australia,317,0
7023,61,India,216,0
7024,54,India,391,0
7025,31,USA,836,0
7026,63,Australia,202,0
7027,47,Australia,508,0
7028,39,Germany,669,0
7029,31,Germany,590,0
7030,30,Canada,707,1
7031,53,Canada,277,0
7032,33,Canada,668,0
7033,32,USA,576,0
7034,64,India,144,0
7035,50,Germany,593,0
7036,22,UK,698,0
7037,61,Germany,164,0
7038,21,India,855,0
7039,38,India,390,1
7040,48,UK,595,1
7041,29,USA,78,0
7042,29,Germany,440,0
7043,36,Canada,988,0
7044,22,Australia,965,0
7045,20,USA,229,0
7046,38,Canada,852,1
7047,64,Germany,657,0
7048,43,UK,796,0
7049,30,USA,748,0
7050,55,Germany,153,1
7051,40,Canada,86,0
7052,47,Germany,971,0
7053,64,Australia,76,0
7054,28,India,229,1
7055,25,India,225,0
7056,20,Germany,360,0
7057,50,Canada,46,0
7058,44,India,614,0
7059,29,Germany,202,0
7060,41,Germany,511,0
7061,62,Australia,16,0
7062,53,Canada,830,0
7063,31,India,928,0
7064,36,Canada,214,0
7065,22,Canada,433,0
7066,36,Australia,420,1
7067,32,Canada,740,0
7068,41,India,539,1
7069,66,India,535,1
7070,63,USA,751,0
7071,48,UK,449,1
7072,35,Germany,774,0
7073,18,UK,239,0
7074,21,Australia,800,0
7075,22,Canada,265,0
7076,28,USA,867,1
7077,27,USA,615,1
7078,55,Australia,264,0
7079,56,Germany,161,1
7080,36,Germany,770,0
7081,52,UK,273,0
7082,20,UK,86,0
7083,42,India,871,0
7084,24,UK,404,1
7085,23,UK,567,0
7086,38,Canada,307,1
7087,53,Australia,264,1
7088,60,USA,400,0
7089,19,UK,769,0
7090,55,India,115,0
7091,22,UK,981,0
7092,41,Canada,160,0
7093,27,Germany,585,0
7094,50,Canada,455,1
7095,40,India,309,0
7096,33,Germany,494,1
7097,31,USA,359,0
7098,41,India,658,0
7099,54,India,553,0
7100,25,Australia,472,0
7101,47,UK,852,0
7102,21,India,176,0
7103,20,Australia,914,0
7104,35,USA,56,0
7105,23,USA,630,0
7106,38,Australia,573,0
7107,44,USA,32,1
7108,22,India,576,1
7109,39,Canada,667,1
7110,62,India,547,0
7111,30,UK,474,1
7112,19,USA,320,0
7113,53,UK,113,0
7114,55,Australia,886,1
7115,20,USA,876,0
7116,39,UK,285,1
7117,46,Germany,325,1
7118,26,Germany,382,0
7119,27,USA,358,0
7120,63,UK,510,0
7121,66,India,692,0
7122,52,Australia,871,1
7123,25,Canada,160,0
7124,25,India,942,1
7125,25,India,755,1
7126,30,Canada,54,0
7127,49,Canada,75,0
7128,28,UK,770,1
7129,61,Canada,239,1
7130,42,Germany,304,0
7131,34,Canada,965,0
7132,35,Australia,282,0
7133,23,India,169,1
7134,66,Australia,765,0
7135,29,Australia,297,0
7136,18,Australia,785,0
7137,46,USA,53,0
7138,48,Germany,958,0
7139,30,Canada,848,0
7140,35,Australia,867,0
7141,30,Canada,499,0
7142,67,USA,281,1
7143,48,UK,164,0
7144,56,India,831,1
7145,33,USA,315,0
7146,64,UK,727,0
7147,41,India,537,0
7148,36,Australia,647,0
7149,58,Canada,977,0
7150,56,UK,255,0
7151,56,USA,385,0
7152,38,Germany,382,0
7153,28,Australia,790,1
7154,42,USA,899,1
7155,62,USA,548,0
7156,25,Germany,960,0
7157,67,Australia,359,0
7158,46,UK,443,0
7159,58,Australia,585,1
7160,68,Australia,195,0
7161,29,UK,733,1
7162,69,USA,907,1
7163,43,USA,565,1
7164,33,UK,906,0
7165,53,Australia,266,0
7166,61,Germany,62,0
7167,26,India,71,0
7168,29,Germany,316,0
7169,31,Canada,726,0
7170,49,Australia,467,0
7171,60,USA,864,0
7172,37,UK,883,1
7173,25,Germany,634,1
7174,30,Canada,233,1
7175,33,Canada,69,1
7176,68,USA,994,1
7177,50,India,463,1
7178,56,India,63,0
7179,43,Canada,240,1
7180,64,Germany,180,0
7181,55,Canada,309,0
7182,50,Australia,605,0
7183,51,USA,354,1
7184,67,USA,905,0
7185,53,India,559,0
7186,37,Canada,596,1
7187,33,UK,63,0
7188,42,UK,926,0
7189,60,Germany,156,1
7190,55,Germany,426,0
7191,39,Australia,79,1
7192,51,India,889,1
7193,34,USA,156,0
7194,53,UK,951,0
7195,38,Australia,58,0
7196,46,UK,107,0
7197,50,UK,186,0
7198,18,Australia,917,1
7199,40,UK,249,1
7200,18,India,277,1
7201,21,Canada,577,0
7202,32,UK,756,0
7203,69,USA,686,1
7204,64,Australia,687,1
7205,33,UK,400,0
7206,58,Germany,961,1
7207,37,USA,965,0
7208,65,Canada,738,0
7209,35,UK,386,0
7210,50,India,144,0
7211,60,India,874,0
7212,66,UK,836,0
7213,50,Germany,334,1
7214,42,Australia,412,1
7215,53,India,778,0
7216,48,USA,723,0
7217,23,Australia,732,0
7218,29,Germany,681,0
7219,51,Canada,537,1
7220,50,Australia,343,0
7221,19,Canada,742,1
7222,33,Australia,473,0
7223,46,Australia,876,0
7224,43,India,38,0
7225,21,Germany,955,0
7226,64,India,103,0
7227,59,Canada,947,0
7228,64,India,193,0
7229,30,Germany,618,1
7230,49,UK,926,1
7231,50,Canada,108,1
7232,27,UK,57,0
7233,40,Germany,804,0
7234,18,Canada,456,1
7235,34,India,34,1
7236,22,India,238,1
7237,57,Australia,541,0
7238,57,India,304,0
7239,32,Canada,912,0
7240,27,Canada,403,1
7241,20,Australia,676,0
7242,58,India,929,0
7243,33,India,9,1
7244,66,UK,603,1
7245,39,Australia,360,0
7246,38,Australia,33,0
7247,46,Canada,565,0
7248,35,India,175,0
7249,44,Germany,446,0
7250,58,India,173,0
7251,44,Australia,183,0
7252,19,Canada,587,1
7253,56,India,759,0
7254,24,UK,143,0
7255,55,USA,27,0
7256,24,Canada,897,0
7257,32,Canada,670,0
7258,41,Australia,339,0
7259,32,USA,548,0
7260,59,India,50,0
7261,55,UK,723,0
7262,47,India,461,0
7263,29,Australia,226,0
7264,61,USA,728,0
7265,67,UK,816,0
7266,66,Germany,67,1
7267,30,Germany,905,1
7268,25,UK,721,0
7269,45,Germany,691,1
7270,63,Australia,308,0
7271,63,Australia,678,0
7272,65,Australia,639,0
7273,46,UK,67,0
7274,19,India,155,0
7275,27,India,168,1
7276,50,USA,774,1
7277,35,India,457,0
7278,48,India,554,1
7279,37,USA,796,1
7280,57,Canada,247,1
7281,64,Canada,525,0
7282,48,UK,754,0
7283,33,Canada,375,1
7284,27,Canada,378,0
7285,48,Canada,74,0
7286,51,India,819,1
7287,45,Canada,476,1
7288,58,India,524,0
7289,67,India,249,0
7290,19,Australia,776,1
7291,26,USA,700,0
7292,25,UK,755,0
7293,30,USA,905,0
7294,69,Australia,574,0
7295,25,Germany,239,0
7296,62,India,309,0
7297,48,Canada,849,0
7298,36,Canada,67,1
7299,27,Germany,369,1
7300,35,Australia,908,0
7301,28,Australia,841,1
7302,41,UK,601,0
7303,64,India,265,0
7304,66,Germany,166,0
7305,27,Germany,217,1
7306,67,Germany,107,0
7307,25,India,323,0
7308,63,India,995,1
7309,45,India,114,1
7310,36,India,124,0
7311,64,USA,711,0
7312,26,Germany,276,0
7313,19,USA,448,1
7314,53,UK,389,0
7315,23,Germany,632,0
7316,63,India,168,0
7317,63,Australia,724,1
7318,52,Australia,385,0
7319,26,India,22,0
7320,19,India,976,1
7321,23,USA,183,0
7322,36,India,463,0
7323,18,Germany,956,1
7324,46,Canada,17,1
7325,24,Germany,44,0
7326,23,Australia,482,1
7327,63,UK,441,0
7328,63,Germany,394,0
7329,42,India,471,0
7330,55,Germany,672,0
7331,57,Germany,549,0
7332,30,USA,162,1
7333,29,Canada,264,0
7334,45,Australia,334,0
7335,35,Germany,810,1
7336,50,Australia,741,0
7337,30,UK,310,1
7338,50,Germany,725,0
7339,53,Canada,145,0
7340,61,Australia,763,0
7341,31,Canada,761,0
7342,58,Canada,642,0
7343,60,Canada,857,1
7344,65,Canada,539,0
7345,47,Australia,947,1
7346,59,Australia,464,1
7347,67,USA,824,1
7348,67,Canada,607,0
7349,56,USA,917,1
7350,67,Germany,614,0
7351,23,Germany,850,0
7352,52,USA,347,1
7353,27,India,202,0
7354,45,Canada,804,1
7355,52,Canada,501,1
7356,65,Germany,148,1
7357,62,Australia,915,1
7358,62,USA,316,1
7359,54,Canada,723,0
7360,31,Germany,863,0
7361,53,Canada,428,0
